transaction_id,user_id,transaction_time,amount,country,payment_method,card_id,device_id,tx_type,is_chargeback
18479,U0148,2025-02-17 18:25:43,17.51,MT,card,C0148_F1,D0148_F1,purchase,0
18488,U0148,2025-02-17 18:27:51,32.92,MT,card,C0148_F2,D0148_F1,purchase,0
18475,U0148,2025-02-17 18:28:20,7.57,MT,card,C0148_F1,D0148_F1,purchase,0
18468,U0148,2025-02-17 18:28:24,25.94,MT,card,C0148_F1,D0148_F1,purchase,0
18486,U0148,2025-02-17 18:29:40,32.25,MT,card,C0148_F2,D0148_F1,purchase,0
18487,U0148,2025-02-17 18:29:41,7.23,MT,card,C0148_F1,D0148_F1,purchase,0
9448,U0148,2025-02-18 20:22:26,18.58,SE,wallet,,D0148_1,purchase,0
9405,U0148,2025-02-18 23:57:32,22.86,DE,bank_transfer,,D0148_1,purchase,0
9450,U0148,2025-02-19 03:03:52,17.1,TR,card,C0148_1,D0148_2,purchase,0
9454,U0148,2025-02-19 13:45:39,22.81,SE,card,C0148_2,D0148_2,purchase,0
9403,U0148,2025-02-19 13:59:03,5.69,CZ,card,C0148_2,D0148_2,purchase,0
9486,U0148,2025-02-19 18:08:31,17.05,MT,card,C0148_1,D0148_1,purchase,0
9432,U0148,2025-02-20 02:06:50,48.53,UA,card,C0148_1,D0148_1,purchase,0
9392,U0148,2025-02-20 02:35:07,21.91,MT,card,C0148_2,D0148_1,purchase,0
9444,U0148,2025-02-20 07:35:20,21.6,CZ,wallet,,D0148_2,purchase,0
9476,U0148,2025-02-20 08:00:18,16.44,FR,card,C0148_1,D0148_1,purchase,0
9421,U0148,2025-02-20 12:45:52,15.49,BG,card,C0148_1,D0148_2,purchase,0
9395,U0148,2025-02-20 16:23:57,20.31,CZ,card,C0148_2,D0148_1,purchase,0
9481,U0148,2025-02-20 19:09:43,9.7,DE,wallet,,D0148_2,purchase,0
9473,U0148,2025-02-21 20:14:50,20.53,DE,card,C0148_2,D0148_1,purchase,0
9433,U0148,2025-02-21 21:48:17,25.47,DE,card,C0148_1,D0148_2,purchase,0
9409,U0148,2025-02-22 00:29:51,36.46,FR,card,C0148_2,D0148_1,purchase,0
9449,U0148,2025-02-22 12:27:09,29.03,PL,wallet,,D0148_1,purchase,0
9416,U0148,2025-02-22 13:32:40,34.98,BG,card,C0148_2,D0148_2,purchase,0
9491,U0148,2025-02-22 23:53:44,24.27,PL,card,C0148_1,D0148_1,purchase,0
9442,U0148,2025-02-23 06:56:59,23.81,TR,bank_transfer,,D0148_2,purchase,0
9465,U0148,2025-02-23 08:42:20,15.78,BG,card,C0148_1,D0148_1,purchase,0
9459,U0148,2025-02-23 12:00:58,21.27,UA,card,C0148_2,D0148_2,purchase,0
9455,U0148,2025-02-23 14:35:18,20.73,BG,card,C0148_2,D0148_2,purchase,0
9460,U0148,2025-02-24 02:40:08,22.5,GB,card,C0148_2,D0148_2,purchase,0
9434,U0148,2025-02-24 06:21:26,26.42,DE,card,C0148_1,D0148_2,purchase,0
9407,U0148,2025-02-24 12:00:30,22.2,RO,card,C0148_1,D0148_2,purchase,0
9404,U0148,2025-02-25 14:22:47,29.86,PL,card,C0148_1,D0148_1,purchase,0
9461,U0148,2025-02-25 18:08:40,22.98,CZ,wallet,,D0148_2,purchase,0
9463,U0148,2025-02-25 20:23:06,32.27,CZ,card,C0148_2,D0148_1,purchase,0
9466,U0148,2025-02-25 21:38:49,12.35,DE,card,C0148_2,D0148_1,purchase,0
9425,U0148,2025-02-26 01:48:06,43.09,ES,bank_transfer,,D0148_1,purchase,0
9408,U0148,2025-02-26 13:01:48,9.83,IT,bank_transfer,,D0148_1,purchase,0
9443,U0148,2025-02-26 15:37:10,126.01,DE,card,C0148_1,D0148_2,purchase,0
9427,U0148,2025-02-26 21:31:14,56.47,DE,card,C0148_1,D0148_2,purchase,0
9485,U0148,2025-02-26 23:29:12,16.75,PL,card,C0148_2,D0148_2,purchase,0
9452,U0148,2025-02-27 10:19:31,23.46,RO,card,C0148_2,D0148_2,purchase,0
9391,U0148,2025-02-27 11:58:20,99.76,BG,card,C0148_1,D0148_2,purchase,0
9418,U0148,2025-02-27 14:41:05,18.24,DE,bank_transfer,,D0148_1,purchase,0
9483,U0148,2025-02-27 15:34:57,81.98,CZ,bank_transfer,,D0148_2,purchase,0
9496,U0148,2025-02-27 21:31:22,14.12,IT,bank_transfer,,D0148_1,purchase,0
9472,U0148,2025-02-28 00:39:59,34.55,CZ,card,C0148_2,D0148_1,purchase,0
9479,U0148,2025-02-28 01:12:37,29.61,IT,card,C0148_1,D0148_2,purchase,0
9474,U0148,2025-02-28 08:06:03,24.51,TR,bank_transfer,,D0148_2,purchase,0
9422,U0148,2025-02-28 09:55:47,30.91,SE,card,C0148_1,D0148_1,purchase,0
9495,U0148,2025-02-28 12:03:01,35.82,SE,card,C0148_2,D0148_1,purchase,0
9484,U0148,2025-02-28 18:11:47,20.62,CZ,card,C0148_1,D0148_1,purchase,0
9498,U0148,2025-02-28 20:29:43,20.2,ES,card,C0148_1,D0148_1,purchase,0
9523,U0149,2025-02-01 02:23:40,19.41,FR,card,C0149_1,D0149_2,purchase,0
9593,U0149,2025-02-01 09:51:53,103.04,SE,card,C0149_1,D0149_2,purchase,0
9578,U0149,2025-02-01 10:57:10,61.26,FR,card,C0149_1,D0149_1,purchase,0
9544,U0149,2025-02-01 15:47:37,54.48,CZ,card,C0149_1,D0149_2,purchase,0
9555,U0149,2025-02-01 17:28:48,27.41,TR,card,C0149_1,D0149_2,purchase,0
9579,U0149,2025-02-01 22:23:15,95.31,MT,card,C0149_1,D0149_2,purchase,0
9594,U0149,2025-02-02 05:23:50,84.07,CZ,card,C0149_1,D0149_1,purchase,0
9601,U0149,2025-02-03 10:47:43,31.3,IT,card,C0149_1,D0149_2,purchase,0
9591,U0149,2025-02-03 11:30:09,12.73,GB,wallet,,D0149_2,purchase,0
9563,U0149,2025-02-03 12:37:49,28.72,BG,bank_transfer,,D0149_2,purchase,0
9562,U0149,2025-02-03 22:42:25,16.85,DE,card,C0149_1,D0149_2,purchase,0
9572,U0149,2025-02-04 17:22:49,51.97,CZ,card,C0149_1,D0149_1,purchase,0
9518,U0149,2025-02-04 17:27:52,9.9,ES,card,C0149_1,D0149_1,purchase,0
9533,U0149,2025-02-04 20:09:29,24.65,ES,wallet,,D0149_1,purchase,0
9517,U0149,2025-02-05 03:36:46,18.84,GB,bank_transfer,,D0149_2,purchase,0
9509,U0149,2025-02-05 13:18:28,20.29,PL,card,C0149_1,D0149_1,purchase,0
9588,U0149,2025-02-06 12:10:51,34.94,CZ,bank_transfer,,D0149_2,purchase,0
9565,U0149,2025-02-06 21:08:32,40.99,FR,card,C0149_1,D0149_1,purchase,0
9526,U0149,2025-02-06 23:08:53,16.95,CZ,card,C0149_1,D0149_1,purchase,0
9554,U0149,2025-02-07 06:53:23,19.06,CZ,card,C0149_1,D0149_2,purchase,0
9552,U0149,2025-02-07 09:13:20,27.65,PL,card,C0149_1,D0149_2,purchase,0
9538,U0149,2025-02-07 10:50:49,15.46,IT,wallet,,D0149_1,purchase,0
9520,U0149,2025-02-07 10:53:34,13.34,DE,bank_transfer,,D0149_1,purchase,0
9568,U0149,2025-02-08 02:58:57,19.44,FR,card,C0149_1,D0149_1,purchase,0
9605,U0149,2025-02-08 04:11:13,10.93,CZ,card,C0149_1,D0149_2,purchase,0
9604,U0149,2025-02-08 05:22:31,18.56,TR,card,C0149_1,D0149_2,purchase,0
9508,U0149,2025-02-08 14:23:20,47.74,BG,wallet,,D0149_1,purchase,0
9587,U0149,2025-02-08 23:43:06,39.85,TR,card,C0149_1,D0149_2,purchase,0
9541,U0149,2025-02-09 00:12:59,18.14,MT,card,C0149_1,D0149_2,purchase,0
9515,U0149,2025-02-09 04:51:45,17.02,IT,card,C0149_1,D0149_2,purchase,0
9545,U0149,2025-02-09 10:22:13,28.65,PL,card,C0149_1,D0149_2,purchase,0
9532,U0149,2025-02-09 11:47:31,16.99,RO,card,C0149_1,D0149_1,purchase,0
9573,U0149,2025-02-09 16:46:47,20.51,MT,card,C0149_1,D0149_1,purchase,0
9597,U0149,2025-02-09 19:19:20,11.81,IT,card,C0149_1,D0149_1,purchase,0
9559,U0149,2025-02-10 09:04:04,42.68,CZ,card,C0149_1,D0149_2,purchase,0
9564,U0149,2025-02-10 14:55:59,21.32,BG,card,C0149_1,D0149_1,purchase,0
9602,U0149,2025-02-10 19:06:29,86.66,TR,card,C0149_1,D0149_2,purchase,0
9581,U0149,2025-02-10 19:57:44,26.62,MT,card,C0149_1,D0149_1,purchase,0
9547,U0149,2025-02-11 07:37:32,12.78,SE,card,C0149_1,D0149_2,purchase,0
9536,U0149,2025-02-11 13:44:50,45.69,ES,wallet,,D0149_2,purchase,0
9558,U0149,2025-02-11 17:39:33,31.23,DE,bank_transfer,,D0149_1,purchase,0
9519,U0149,2025-02-11 23:17:31,8.56,MT,card,C0149_1,D0149_1,purchase,0
9521,U0149,2025-02-12 02:29:21,31.88,MT,card,C0149_1,D0149_1,purchase,0
9599,U0149,2025-02-12 04:28:26,31.03,CZ,wallet,,D0149_1,purchase,0
9553,U0149,2025-02-12 14:15:42,30.42,RO,card,C0149_1,D0149_2,purchase,0
9595,U0149,2025-02-12 17:52:30,21.13,NL,card,C0149_1,D0149_2,purchase,0
9537,U0149,2025-02-13 13:16:09,28.77,PL,bank_transfer,,D0149_1,purchase,0
9603,U0149,2025-02-13 14:51:02,17.18,PL,card,C0149_1,D0149_1,purchase,0
9580,U0149,2025-02-13 22:17:24,9.05,MT,card,C0149_1,D0149_2,purchase,0
9575,U0149,2025-02-14 01:08:49,26.11,FR,card,C0149_1,D0149_2,purchase,0
9529,U0149,2025-02-14 15:42:09,29.11,MT,card,C0149_1,D0149_1,purchase,0
9566,U0149,2025-02-14 19:38:19,24.67,CZ,card,C0149_1,D0149_1,purchase,0
9511,U0149,2025-02-15 02:02:35,10.73,CZ,card,C0149_1,D0149_1,purchase,0
9540,U0149,2025-02-15 02:33:43,27.96,NL,card,C0149_1,D0149_2,purchase,0
9589,U0149,2025-02-15 19:01:34,33.93,CZ,card,C0149_1,D0149_1,purchase,0
9560,U0149,2025-02-15 22:07:40,28.53,SE,wallet,,D0149_1,purchase,0
9522,U0149,2025-02-16 09:36:15,24.72,MT,card,C0149_1,D0149_1,purchase,0
9548,U0149,2025-02-16 09:47:59,22.12,IT,card,C0149_1,D0149_1,purchase,0
9584,U0149,2025-02-16 15:46:43,14.92,IT,wallet,,D0149_2,purchase,0
9561,U0149,2025-02-16 17:00:37,20.8,CZ,card,C0149_1,D0149_2,purchase,0
9598,U0149,2025-02-16 18:41:17,35.63,CZ,card,C0149_1,D0149_1,purchase,0
9596,U0149,2025-02-16 23:56:06,8.85,MT,card,C0149_1,D0149_2,purchase,0
9534,U0149,2025-02-17 17:30:05,102.87,CZ,card,C0149_1,D0149_2,purchase,0
9570,U0149,2025-02-17 23:07:05,21.82,DE,card,C0149_1,D0149_2,purchase,0
9516,U0149,2025-02-17 23:39:50,38.19,CZ,card,C0149_1,D0149_1,purchase,0
9543,U0149,2025-02-18 08:48:40,45.97,GB,card,C0149_1,D0149_1,purchase,0
9513,U0149,2025-02-18 13:01:13,20.04,PL,card,C0149_1,D0149_2,purchase,0
9551,U0149,2025-02-18 19:22:12,7.96,IR,card,C0149_1,D0149_1,purchase,0
9530,U0149,2025-02-19 13:12:43,45.85,CZ,bank_transfer,,D0149_1,purchase,0
9556,U0149,2025-02-20 00:04:58,35.03,FR,card,C0149_1,D0149_2,purchase,0
9514,U0149,2025-02-20 06:12:11,7.17,BG,bank_transfer,,D0149_2,purchase,0
9524,U0149,2025-02-20 06:25:52,23.45,FR,wallet,,D0149_2,purchase,0
9608,U0149,2025-02-20 15:59:21,19.04,ES,card,C0149_1,D0149_1,purchase,0
9528,U0149,2025-02-21 02:35:02,33.69,NL,card,C0149_1,D0149_2,purchase,0
9507,U0149,2025-02-21 05:03:48,26.19,RO,card,C0149_1,D0149_2,purchase,0
9567,U0149,2025-02-21 08:00:27,13.36,NL,card,C0149_1,D0149_1,purchase,0
9574,U0149,2025-02-21 12:17:42,25.06,NL,card,C0149_1,D0149_1,purchase,0
9542,U0149,2025-02-21 17:24:14,9.99,MT,wallet,,D0149_1,purchase,0
9512,U0149,2025-02-21 22:21:35,84.14,TR,card,C0149_1,D0149_1,purchase,0
9576,U0149,2025-02-22 01:32:26,34.34,DE,card,C0149_1,D0149_1,purchase,0
9590,U0149,2025-02-22 04:14:20,38.07,FR,card,C0149_1,D0149_1,purchase,0
9606,U0149,2025-02-22 13:36:25,19.14,CZ,card,C0149_1,D0149_2,purchase,0
9546,U0149,2025-02-22 13:48:28,52.6,DE,wallet,,D0149_1,purchase,0
9557,U0149,2025-02-23 06:36:09,45.21,RO,card,C0149_1,D0149_1,purchase,0
9549,U0149,2025-02-23 07:16:22,15.05,MT,card,C0149_1,D0149_1,purchase,0
9607,U0149,2025-02-23 07:30:40,35.88,DE,card,C0149_1,D0149_1,purchase,0
9583,U0149,2025-02-23 11:46:03,16.59,FR,bank_transfer,,D0149_1,purchase,0
9585,U0149,2025-02-23 14:39:50,8.73,ES,card,C0149_1,D0149_1,purchase,0
9569,U0149,2025-02-23 15:27:36,30.2,RO,card,C0149_1,D0149_1,purchase,0
9527,U0149,2025-02-24 00:37:18,40.78,DE,card,C0149_1,D0149_1,purchase,0
9525,U0149,2025-02-25 02:16:02,25.18,DE,card,C0149_1,D0149_1,purchase,0
9510,U0149,2025-02-25 15:52:56,18.2,TR,bank_transfer,,D0149_1,purchase,0
9600,U0149,2025-02-26 00:15:43,14.52,FR,card,C0149_1,D0149_2,purchase,0
9571,U0149,2025-02-26 02:25:41,28.0,PL,card,C0149_1,D0149_2,purchase,0
9539,U0149,2025-02-27 02:43:46,21.49,BG,card,C0149_1,D0149_2,purchase,0
9582,U0149,2025-02-27 03:12:17,38.76,RO,wallet,,D0149_1,purchase,0
9577,U0149,2025-02-27 12:17:12,11.55,NL,card,C0149_1,D0149_2,purchase,0
9531,U0149,2025-02-27 18:34:26,15.9,GB,card,C0149_1,D0149_1,purchase,0
9535,U0149,2025-02-27 20:39:41,14.37,DE,card,C0149_1,D0149_1,purchase,0
9592,U0149,2025-02-28 02:57:05,38.25,TR,wallet,,D0149_1,purchase,0
9550,U0149,2025-02-28 05:01:10,35.71,CZ,card,C0149_1,D0149_2,purchase,0
9586,U0149,2025-02-28 09:40:49,23.4,ES,bank_transfer,,D0149_1,purchase,0
9657,U0150,2025-02-01 00:54:17,9.95,GB,wallet,,D0150_1,purchase,0
9629,U0150,2025-02-01 01:02:24,12.58,CZ,card,C0150_1,D0150_2,purchase,0
9636,U0150,2025-02-02 05:24:13,29.37,CZ,card,C0150_1,D0150_2,purchase,0
9644,U0150,2025-02-02 10:19:41,31.46,MT,card,C0150_1,D0150_1,purchase,0
9621,U0150,2025-02-02 13:03:42,62.07,SE,card,C0150_1,D0150_1,purchase,0
9617,U0150,2025-02-02 18:09:35,80.22,MT,wallet,,D0150_2,purchase,0
9661,U0150,2025-02-03 05:37:52,32.35,ES,card,C0150_1,D0150_2,purchase,0
9635,U0150,2025-02-03 08:55:41,10.8,CZ,card,C0150_1,D0150_2,purchase,0
9624,U0150,2025-02-04 17:02:46,34.58,DE,card,C0150_1,D0150_1,purchase,0
9610,U0150,2025-02-05 07:30:50,17.67,SE,wallet,,D0150_2,purchase,0
9625,U0150,2025-02-06 16:49:01,20.46,IT,bank_transfer,,D0150_2,purchase,0
9652,U0150,2025-02-06 17:05:32,18.89,DE,card,C0150_1,D0150_2,purchase,0
9615,U0150,2025-02-06 21:25:45,54.96,DE,card,C0150_1,D0150_2,purchase,0
9662,U0150,2025-02-06 23:38:45,50.74,CZ,card,C0150_1,D0150_1,purchase,0
9648,U0150,2025-02-07 02:27:45,23.34,MT,card,C0150_1,D0150_1,purchase,0
9641,U0150,2025-02-07 23:08:56,43.85,ES,card,C0150_1,D0150_1,purchase,0
9649,U0150,2025-02-09 03:39:24,75.06,DE,card,C0150_1,D0150_1,purchase,0
9638,U0150,2025-02-09 13:59:18,48.05,MT,card,C0150_1,D0150_2,purchase,0
9640,U0150,2025-02-10 04:01:12,23.33,CZ,card,C0150_1,D0150_1,purchase,0
9628,U0150,2025-02-10 07:55:58,26.36,CZ,wallet,,D0150_1,purchase,0
9630,U0150,2025-02-10 20:24:49,33.89,TR,card,C0150_1,D0150_1,purchase,0
9626,U0150,2025-02-11 03:37:57,19.47,DE,card,C0150_1,D0150_2,purchase,0
9614,U0150,2025-02-12 05:17:06,16.22,FR,card,C0150_1,D0150_2,purchase,0
9664,U0150,2025-02-12 05:57:57,10.01,UA,wallet,,D0150_2,purchase,0
9633,U0150,2025-02-12 12:57:45,37.62,CZ,card,C0150_1,D0150_2,purchase,0
9650,U0150,2025-02-13 18:46:04,43.82,MT,card,C0150_1,D0150_1,purchase,0
9653,U0150,2025-02-14 02:36:01,22.42,CZ,bank_transfer,,D0150_1,purchase,0
9655,U0150,2025-02-14 10:52:49,26.23,DE,card,C0150_1,D0150_2,purchase,0
9622,U0150,2025-02-15 05:30:34,17.87,PL,card,C0150_1,D0150_1,purchase,0
9612,U0150,2025-02-15 10:52:59,46.68,UA,card,C0150_1,D0150_1,purchase,0
9618,U0150,2025-02-16 10:13:29,18.74,MT,card,C0150_1,D0150_2,purchase,0
9639,U0150,2025-02-16 17:19:07,12.29,CZ,card,C0150_1,D0150_2,purchase,0
9647,U0150,2025-02-17 08:13:03,8.35,CZ,card,C0150_1,D0150_1,purchase,0
9642,U0150,2025-02-17 09:39:19,22.51,IT,card,C0150_1,D0150_2,purchase,0
9654,U0150,2025-02-17 10:00:37,17.71,DE,card,C0150_1,D0150_2,purchase,0
9663,U0150,2025-02-18 06:13:17,14.9,TR,card,C0150_1,D0150_1,purchase,0
9656,U0150,2025-02-18 14:47:26,23.42,SE,card,C0150_1,D0150_1,purchase,0
9659,U0150,2025-02-18 22:29:49,54.98,BG,card,C0150_1,D0150_1,purchase,0
9611,U0150,2025-02-18 23:42:05,23.25,RO,card,C0150_1,D0150_2,purchase,0
9660,U0150,2025-02-19 06:04:58,41.17,ES,bank_transfer,,D0150_2,purchase,0
9658,U0150,2025-02-19 15:58:24,18.9,ES,card,C0150_1,D0150_1,purchase,0
9665,U0150,2025-02-19 16:33:27,28.84,PL,card,C0150_1,D0150_1,purchase,0
9627,U0150,2025-02-19 21:15:28,28.53,NL,card,C0150_1,D0150_2,purchase,0
9620,U0150,2025-02-20 13:55:48,11.91,GB,bank_transfer,,D0150_1,purchase,0
9646,U0150,2025-02-20 18:24:12,54.48,IT,card,C0150_1,D0150_2,purchase,0
9637,U0150,2025-02-21 07:39:08,22.82,PL,card,C0150_1,D0150_2,purchase,0
9645,U0150,2025-02-21 14:39:00,14.61,PL,card,C0150_1,D0150_2,purchase,0
9613,U0150,2025-02-22 08:15:59,32.24,MT,bank_transfer,,D0150_2,purchase,0
9623,U0150,2025-02-23 17:33:34,23.78,DE,card,C0150_1,D0150_1,purchase,0
9631,U0150,2025-02-24 01:39:20,24.34,PL,card,C0150_1,D0150_2,purchase,0
9616,U0150,2025-02-24 16:38:27,121.53,CZ,card,C0150_1,D0150_2,purchase,0
9643,U0150,2025-02-25 12:16:16,20.25,BG,card,C0150_1,D0150_1,purchase,0
9651,U0150,2025-02-26 02:02:33,17.93,ES,wallet,,D0150_2,purchase,0
9619,U0150,2025-02-26 09:23:00,34.97,NL,wallet,,D0150_2,purchase,0
9634,U0150,2025-02-26 18:30:03,56.14,MT,card,C0150_1,D0150_1,purchase,0
9609,U0150,2025-02-27 16:01:33,30.81,IT,card,C0150_1,D0150_1,purchase,0
9632,U0150,2025-02-28 01:24:47,33.87,RO,card,C0150_1,D0150_1,purchase,0
9699,U0151,2025-02-01 01:11:19,31.79,DE,wallet,,D0151_2,purchase,0
9683,U0151,2025-02-02 02:18:59,16.35,MT,card,C0151_1,D0151_2,purchase,0
9705,U0151,2025-02-03 21:16:37,30.77,BG,card,C0151_1,D0151_1,purchase,0
9688,U0151,2025-02-04 08:21:55,13.62,GB,card,C0151_1,D0151_1,purchase,0
9714,U0151,2025-02-06 00:49:22,16.85,UA,card,C0151_1,D0151_2,purchase,0
9691,U0151,2025-02-06 18:40:10,30.11,DE,bank_transfer,,D0151_2,purchase,0
9692,U0151,2025-02-06 23:07:32,18.02,DE,card,C0151_1,D0151_1,purchase,0
9704,U0151,2025-02-07 01:33:55,17.86,IT,card,C0151_1,D0151_1,purchase,0
9685,U0151,2025-02-07 05:21:13,41.27,TR,card,C0151_1,D0151_2,purchase,0
9693,U0151,2025-02-07 17:26:45,35.19,MT,bank_transfer,,D0151_1,purchase,0
9707,U0151,2025-02-08 01:43:40,34.48,SE,card,C0151_1,D0151_1,purchase,0
9700,U0151,2025-02-08 23:07:23,6.11,FR,bank_transfer,,D0151_1,purchase,0
9677,U0151,2025-02-09 06:05:52,42.68,CZ,card,C0151_1,D0151_1,purchase,0
9673,U0151,2025-02-09 13:38:58,9.86,ES,bank_transfer,,D0151_1,purchase,0
9709,U0151,2025-02-10 15:04:47,71.06,CZ,card,C0151_1,D0151_1,purchase,0
9684,U0151,2025-02-11 06:06:58,20.83,PL,card,C0151_1,D0151_2,purchase,0
9667,U0151,2025-02-12 03:42:04,28.33,RO,bank_transfer,,D0151_1,purchase,0
9679,U0151,2025-02-12 13:56:06,17.82,MT,card,C0151_1,D0151_2,purchase,0
9678,U0151,2025-02-12 14:58:19,28.78,MT,card,C0151_1,D0151_2,purchase,0
9711,U0151,2025-02-12 22:23:56,27.66,IR,card,C0151_1,D0151_1,purchase,0
9681,U0151,2025-02-12 23:41:50,13.15,TR,card,C0151_1,D0151_2,purchase,0
9686,U0151,2025-02-13 14:21:35,21.76,DE,card,C0151_1,D0151_2,purchase,0
9668,U0151,2025-02-13 15:55:17,39.6,PL,card,C0151_1,D0151_2,purchase,0
9669,U0151,2025-02-13 20:27:52,35.38,TR,card,C0151_1,D0151_1,purchase,0
9708,U0151,2025-02-14 08:06:32,17.78,IT,card,C0151_1,D0151_2,purchase,0
9680,U0151,2025-02-14 11:06:55,15.95,CZ,card,C0151_1,D0151_1,purchase,0
9706,U0151,2025-02-15 11:45:09,19.2,RO,card,C0151_1,D0151_1,purchase,0
9676,U0151,2025-02-16 02:39:06,48.2,SE,card,C0151_1,D0151_1,purchase,0
9674,U0151,2025-02-16 18:47:41,27.4,ES,card,C0151_1,D0151_1,purchase,0
9666,U0151,2025-02-17 06:07:46,22.63,RO,card,C0151_1,D0151_1,purchase,0
9672,U0151,2025-02-18 06:21:53,18.62,TR,bank_transfer,,D0151_2,purchase,0
9670,U0151,2025-02-18 10:52:18,33.43,SE,wallet,,D0151_1,purchase,0
9715,U0151,2025-02-18 18:50:56,21.22,SE,card,C0151_1,D0151_1,purchase,0
9695,U0151,2025-02-19 21:33:07,15.04,ES,wallet,,D0151_2,purchase,0
9703,U0151,2025-02-20 01:56:14,44.68,FR,card,C0151_1,D0151_2,purchase,0
9701,U0151,2025-02-20 10:59:46,23.15,TR,card,C0151_1,D0151_2,purchase,0
9687,U0151,2025-02-21 04:02:33,16.21,CZ,wallet,,D0151_2,purchase,0
9713,U0151,2025-02-21 04:33:58,21.51,SE,card,C0151_1,D0151_1,purchase,0
9702,U0151,2025-02-21 15:28:31,25.47,DE,card,C0151_1,D0151_2,purchase,0
9689,U0151,2025-02-22 15:01:14,45.58,CZ,wallet,,D0151_2,purchase,0
9690,U0151,2025-02-22 23:57:55,17.05,CZ,card,C0151_1,D0151_1,purchase,0
9696,U0151,2025-02-24 05:16:37,44.91,CZ,card,C0151_1,D0151_2,purchase,0
9671,U0151,2025-02-26 06:39:36,29.29,CZ,card,C0151_1,D0151_2,purchase,0
9694,U0151,2025-02-26 08:08:17,11.82,MT,card,C0151_1,D0151_1,purchase,0
9712,U0151,2025-02-26 10:57:10,50.26,GB,card,C0151_1,D0151_2,purchase,0
9682,U0151,2025-02-27 11:20:16,35.35,MT,card,C0151_1,D0151_2,purchase,0
9710,U0151,2025-02-27 16:03:37,17.62,CZ,card,C0151_1,D0151_2,purchase,0
9675,U0151,2025-02-27 18:24:32,13.78,DE,card,C0151_1,D0151_2,purchase,0
9698,U0151,2025-02-28 10:12:49,21.01,FR,card,C0151_1,D0151_2,purchase,0
9697,U0151,2025-02-28 21:55:45,29.13,ES,card,C0151_1,D0151_1,purchase,0
9766,U0152,2025-02-01 03:06:49,13.96,RO,card,C0152_1,D0152_1,purchase,0
9729,U0152,2025-02-01 07:39:22,9.93,SE,card,C0152_1,D0152_1,purchase,0
9771,U0152,2025-02-01 07:41:31,29.78,RO,card,C0152_1,D0152_1,purchase,0
9741,U0152,2025-02-01 11:01:25,48.15,IT,card,C0152_1,D0152_1,purchase,0
9783,U0152,2025-02-01 12:26:36,18.94,CZ,card,C0152_1,D0152_1,purchase,0
9763,U0152,2025-02-01 13:06:27,31.75,BG,card,C0152_1,D0152_1,purchase,0
9764,U0152,2025-02-01 13:58:33,61.91,SE,card,C0152_1,D0152_1,purchase,0
9776,U0152,2025-02-02 08:43:49,27.84,FR,card,C0152_1,D0152_1,purchase,0
9784,U0152,2025-02-02 14:07:17,21.07,DE,card,C0152_1,D0152_1,purchase,0
9779,U0152,2025-02-02 20:49:17,42.13,IT,card,C0152_1,D0152_1,purchase,0
9754,U0152,2025-02-03 08:16:53,111.2,CZ,card,C0152_1,D0152_1,purchase,0
9773,U0152,2025-02-03 08:50:50,32.97,DE,card,C0152_1,D0152_1,purchase,0
9748,U0152,2025-02-03 19:49:55,15.19,DE,card,C0152_1,D0152_1,purchase,0
9792,U0152,2025-02-03 22:04:45,26.32,CZ,wallet,,D0152_1,purchase,0
9732,U0152,2025-02-04 09:35:34,17.03,SE,card,C0152_1,D0152_1,purchase,0
9749,U0152,2025-02-05 08:33:19,13.96,DE,wallet,,D0152_1,purchase,0
9770,U0152,2025-02-05 13:47:00,36.24,DE,wallet,,D0152_1,purchase,0
9753,U0152,2025-02-06 00:59:01,7.57,CZ,card,C0152_1,D0152_1,purchase,0
9716,U0152,2025-02-06 02:38:09,19.03,FR,card,C0152_1,D0152_1,purchase,0
9788,U0152,2025-02-06 11:01:36,55.42,SE,wallet,,D0152_1,purchase,0
9735,U0152,2025-02-06 11:04:07,45.0,NL,card,C0152_1,D0152_1,purchase,0
9728,U0152,2025-02-06 19:47:17,15.72,SE,card,C0152_1,D0152_1,purchase,0
9759,U0152,2025-02-07 04:55:37,17.6,CZ,bank_transfer,,D0152_1,purchase,0
9758,U0152,2025-02-07 06:00:49,61.99,FR,card,C0152_1,D0152_1,purchase,0
9737,U0152,2025-02-07 06:34:26,20.11,TR,card,C0152_1,D0152_1,purchase,0
9743,U0152,2025-02-07 16:33:52,37.25,MT,card,C0152_1,D0152_1,purchase,0
9786,U0152,2025-02-08 04:42:33,22.34,PL,card,C0152_1,D0152_1,purchase,0
9733,U0152,2025-02-08 16:03:34,58.22,GB,card,C0152_1,D0152_1,purchase,0
9727,U0152,2025-02-08 16:52:45,13.37,UA,card,C0152_1,D0152_1,purchase,0
9757,U0152,2025-02-09 11:07:46,86.14,CZ,card,C0152_1,D0152_1,purchase,0
9767,U0152,2025-02-09 11:48:17,50.52,DE,card,C0152_1,D0152_1,purchase,0
9718,U0152,2025-02-10 04:03:12,33.66,DE,wallet,,D0152_1,purchase,0
9747,U0152,2025-02-10 07:33:29,8.82,SE,card,C0152_1,D0152_1,purchase,0
9772,U0152,2025-02-10 08:19:28,19.47,CZ,bank_transfer,,D0152_1,purchase,0
9765,U0152,2025-02-10 19:21:29,7.02,CZ,card,C0152_1,D0152_1,purchase,0
