transaction_id;user_id;transaction_time;amount;merchant_id;country;ip_address;device_id;payment_method;status
T019054;U0458;2025-04-05 19:07:00;4,17;M016;FR;192.168.127.224;D1130;card;approved
T019055;U1040;2025-01-14 23:52:00;45,96;M041;FR;192.168.113.55;D0012;bank_transfer;approved
T019056;U0823;2025-04-01 00:42:00;5,25;M085;DE;192.168.66.204;D0118;paypal;approved
T019057;U1042;2025-01-04 02:51:00;8,17;M043;CZ;192.168.206.94;D1164;card;approved
T019058;U0737;2025-06-28 07:21:00;15,62;M062;RO;192.168.16.92;D0607;google_pay;approved
T019059;U0060;2025-03-01 04:56:00;29,75;M080;ES;192.168.97.105;D1215;paypal;approved
T019060;U0160;2025-01-01 10:25:00;22,79;M063;PT;192.168.83.188;D1776;apple_pay;approved
T019061;U0602;2025-02-26 21:37:00;64,5;M033;CZ;192.168.203.121;D0055;apple_pay;approved
T019062;U1041;2025-03-10 11:52:00;41,04;M065;DE;192.168.243.123;D1647;paypal;approved
T019063;U0018;2025-03-31 19:27:00;19,22;M082;ES;192.168.241.168;D1447;apple_pay;approved
T019064;U0773;2025-04-22 22:17:00;21,56;M060;ES;192.168.237.181;D1868;paypal;approved
T019065;U0225;2025-02-23 03:12:00;66,87;M051;RO;192.168.43.79;D1398;bank_transfer;approved
T019066;U0545;2025-04-20 14:18:00;9,24;M107;IT;192.168.133.53;D0728;paypal;approved
T019067;U0407;2025-02-22 18:19:00;6,11;M016;PL;192.168.28.80;D0332;apple_pay;approved
T019068;U0024;2025-06-27 19:49:00;57,81;M005;IT;192.168.169.145;D0044;apple_pay;approved
T019069;U0964;2025-05-27 13:00:00;41,3;M004;IT;192.168.126.202;D1479;card;approved
T019070;U0235;2025-01-13 06:31:00;22,73;M104;ES;192.168.96.83;D1166;card;approved
T019071;U1196;2025-04-01 23:07:00;6,52;M019;CZ;192.168.153.130;D1093;google_pay;declined
T019072;U0267;2025-01-09 19:01:00;46,06;M082;ES;192.168.149.141;D0421;google_pay;declined
T019073;U1019;2025-05-06 09:40:00;55,88;M013;FR;192.168.87.241;D1762;card;declined
T019074;U1107;2025-06-19 21:51:00;4,31;M044;PT;192.168.30.233;D0448;paypal;approved
T019075;U0423;2025-05-05 11:34:00;26,79;M092;GB;192.168.6.172;D0368;apple_pay;approved
T019076;U0451;2025-05-10 16:00:00;32,64;M067;SE;192.168.94.113;D1078;paypal;approved
T019077;U1075;2025-06-12 05:13:00;31,42;M087;CZ;192.168.42.80;D1929;paypal;approved
T019078;U0910;2025-05-24 17:18:00;26,35;M064;SE;192.168.188.211;D1025;paypal;approved
T019079;U1063;2025-01-11 20:37:00;8,14;M006;PT;192.168.82.190;D0580;paypal;approved
T019080;U0469;2025-03-05 02:38:00;15,74;M062;PT;192.168.78.110;D0699;apple_pay;approved
T019081;U0856;2025-05-11 21:41:00;51,3;M004;GB;192.168.79.70;D0114;google_pay;approved
T019082;U1184;2025-05-12 06:53:00;1,84;M028;ES;192.168.81.191;D0201;apple_pay;approved
T019083;U1151;2025-01-24 21:36:00;141,96;M043;DE;192.168.94.53;D1827;google_pay;approved
T019084;U0819;2025-05-01 01:54:00;87,56;M105;SE;192.168.177.134;D1660;google_pay;approved
T019085;U0099;2025-05-20 22:58:00;26,87;M024;SE;192.168.61.95;D0335;card;declined
T019086;U0458;2025-06-16 08:46:00;17,87;M053;IT;192.168.140.24;D0751;card;declined
T019087;U0130;2025-01-08 19:44:00;10,19;M100;FR;192.168.42.80;D1039;paypal;declined
T019088;U0482;2025-02-07 06:54:00;7,33;M027;PL;192.168.32.240;D0092;card;approved
T019089;U0648;2025-01-10 06:57:00;54,61;M117;PL;192.168.66.111;D1110;paypal;approved
T019090;U0368;2025-01-10 02:15:00;25,35;M109;FR;192.168.232.74;D0265;paypal;approved
T019091;U0445;2025-06-27 13:17:00;14,02;M118;ES;192.168.125.138;D0424;paypal;approved
T019092;U0919;2025-03-22 21:53:00;15,43;M047;CZ;192.168.15.196;D0452;bank_transfer;approved
T019093;U0454;2025-01-03 18:23:00;90,81;M031;PL;192.168.139.86;D0332;card;declined
T019094;U0145;2025-01-14 14:31:00;10,73;M088;CZ;192.168.159.17;D1347;card;approved
T019095;U0640;2025-04-04 12:05:00;27,12;M034;GB;192.168.188.122;D1228;paypal;approved
T019096;U0758;2025-06-09 07:02:00;68,89;M025;DE;192.168.70.136;D0681;paypal;approved
T019097;U0171;2025-04-14 07:48:00;8,35;M116;RO;192.168.130.93;D0303;google_pay;approved
T019098;U1119;2025-02-08 11:45:00;108,76;M008;SE;192.168.185.242;D1962;apple_pay;approved
T019099;U0708;2025-03-08 08:34:00;13,86;M063;NL;192.168.188.173;D0510;bank_transfer;approved
T019100;U0835;2025-01-08 01:24:00;94,82;M013;ES;192.168.20.125;D1853;paypal;approved
T019101;U0956;2025-04-25 22:43:00;71,12;M055;IT;192.168.226.184;D0398;paypal;approved
T019102;U0056;2025-02-22 03:07:00;2,2;M068;DE;192.168.153.94;D1069;bank_transfer;approved
T019103;U0384;2025-04-14 15:59:00;10,9;M002;RO;192.168.119.234;D1510;card;approved
T019104;U0048;2025-06-10 20:10:00;84,13;M082;PT;192.168.16.70;D0974;google_pay;approved
T019105;U0573;2025-04-21 07:29:00;8,08;M118;IT;192.168.167.101;D0780;paypal;approved
T019106;U0481;2025-04-30 00:20:00;53,12;M094;FR;192.168.255.55;D1441;google_pay;approved
T019107;U0235;2025-01-18 17:58:00;44,72;M015;PT;192.168.225.120;D0238;google_pay;approved
T019108;U1085;2025-02-26 08:31:00;45,66;M112;CZ;192.168.199.175;D0706;google_pay;approved
T019109;U0108;2025-05-21 18:58:00;26,21;M017;FR;192.168.82.150;D0723;google_pay;approved
T019110;U1121;2025-03-03 16:48:00;51,5;M007;RO;192.168.22.176;D1359;card;approved
T019111;U0175;2025-02-11 05:51:00;35,77;M097;IT;192.168.167.170;D1901;bank_transfer;approved
T019112;U0872;2025-03-22 19:18:00;28,01;M109;ES;192.168.188.29;D1558;paypal;approved
T019113;U0489;2025-03-21 23:31:00;24,05;M024;PL;192.168.108.233;D1444;google_pay;approved
T019114;U0173;2025-03-25 20:51:00;62,81;M075;NL;192.168.178.31;D0856;google_pay;approved
T019115;U0883;2025-04-03 11:16:00;10,91;M094;ES;192.168.161.143;D0865;paypal;approved
T019116;U0825;2025-05-10 16:55:00;15,69;M034;PT;192.168.137.33;D1618;card;approved
T019117;U0679;2025-01-04 03:49:00;4,7;M103;FR;192.168.112.75;D0707;apple_pay;approved
T019118;U0617;2025-02-20 07:24:00;5,44;M111;PL;192.168.171.145;D0023;apple_pay;approved
T019119;U0617;2025-05-08 23:05:00;95,45;M041;DE;192.168.60.170;D1560;card;approved
T019120;U0813;2025-02-19 14:07:00;19,57;M105;FR;192.168.187.196;D0505;apple_pay;approved
T019121;U0760;2025-04-04 21:28:00;50,91;M109;IT;192.168.111.23;D0048;google_pay;approved
T019122;U0008;2025-03-10 18:17:00;23,73;M021;PL;192.168.21.127;D1943;card;declined
T019123;U0089;2025-05-31 14:37:00;93,88;M096;PT;192.168.195.51;D0847;card;approved
T019124;U0780;2025-02-02 15:20:00;5,93;M085;CZ;192.168.142.90;D0247;card;approved
T019125;U0443;2025-03-12 10:45:00;12,78;M028;GB;192.168.194.72;D0287;bank_transfer;approved
T019126;U0709;2025-05-10 00:51:00;4,97;M030;SE;192.168.42.107;D0729;card;approved
T019127;U0424;2025-03-05 02:10:00;96,38;M018;ES;192.168.158.236;D1278;bank_transfer;approved
T019128;U0513;2025-01-27 10:25:00;34,21;M030;NL;192.168.39.221;D1098;google_pay;approved
T019129;U1184;2025-03-16 04:08:00;11,96;M099;SE;192.168.164.194;D0131;google_pay;approved
T019130;U0457;2025-04-14 15:14:00;100,28;M083;DE;192.168.161.103;D1104;google_pay;approved
T019131;U0002;2025-05-23 17:11:00;25,04;M074;FR;192.168.50.214;D1338;apple_pay;approved
T019132;U0611;2025-01-08 09:44:00;5,25;M010;ES;192.168.21.218;D1599;card;approved
T019133;U0239;2025-05-14 21:28:00;78,53;M079;ES;192.168.254.214;D0093;card;declined
T019134;U0485;2025-01-11 05:03:00;22,07;M012;FR;192.168.219.251;D0842;card;approved
T019135;U0057;2025-06-05 13:46:00;9,34;M088;GB;192.168.244.77;D1546;bank_transfer;approved
T019136;U0157;2025-06-05 06:58:00;19,95;M012;NL;192.168.252.228;D0164;paypal;approved
T019137;U0149;2025-04-09 07:19:00;5,77;M108;RO;192.168.151.68;D0297;bank_transfer;approved
T019138;U0011;2025-01-25 08:59:00;49,45;M065;CZ;192.168.1.105;D0021;paypal;approved
T019139;U0110;2025-06-10 19:20:00;3,55;M084;CZ;192.168.13.203;D1088;bank_transfer;approved
T019140;U0641;2025-05-01 03:57:00;45,48;M083;PT;192.168.198.228;D0377;paypal;approved
T019141;U0496;2025-03-06 11:34:00;24,98;M062;IT;192.168.133.150;D0106;apple_pay;approved
T019142;U0627;2025-02-22 13:23:00;119,82;M098;DE;192.168.120.21;D1800;apple_pay;declined
T019143;U1019;2025-05-31 11:59:00;258,83;M097;FR;192.168.159.164;D1147;card;declined
T019144;U1200;2025-04-26 03:12:00;12,36;M014;PL;192.168.194.245;D0937;card;approved
T019145;U0580;2025-04-05 17:39:00;20,1;M083;NL;192.168.180.217;D0007;card;approved
T019146;U0866;2025-03-17 09:02:00;6,11;M108;CZ;192.168.169.32;D0269;apple_pay;declined
T019147;U0597;2025-04-27 01:14:00;8,74;M051;CZ;192.168.78.215;D0869;bank_transfer;approved
T019148;U0724;2025-04-14 23:28:00;25,66;M061;ES;192.168.132.27;D1853;google_pay;approved
T019149;U0005;2025-05-21 23:17:00;151,1;M019;PT;192.168.56.87;D1963;card;approved
T019150;U0069;2025-03-10 02:15:00;79,14;M089;GB;192.168.165.155;D1884;paypal;approved
T019151;U0554;2025-02-05 19:22:00;51,09;M022;PT;192.168.144.252;D1189;google_pay;approved
T019152;U0018;2025-06-12 04:04:00;2,92;M036;DE;192.168.12.159;D1656;apple_pay;approved
T019153;U0405;2025-04-11 10:04:00;18,14;M049;IT;192.168.133.181;D1419;apple_pay;declined
T019154;U0464;2025-02-19 02:12:00;38,65;M087;SE;192.168.74.99;D0465;bank_transfer;declined
T019155;U0059;2025-05-12 09:50:00;19,25;M045;PT;192.168.8.136;D1241;google_pay;approved
T019156;U0402;2025-04-20 12:23:00;11,31;M116;ES;192.168.220.18;D0021;bank_transfer;approved
T019157;U0882;2025-02-03 14:51:00;139,34;M110;PT;192.168.21.247;D0496;google_pay;approved
T019158;U0486;2025-05-21 12:41:00;45;M044;IT;192.168.131.13;D1366;google_pay;declined
T019159;U0340;2025-04-22 08:24:00;16,95;M082;DE;192.168.154.45;D1596;apple_pay;approved
T019160;U0570;2025-02-22 23:10:00;9,69;M048;ES;192.168.199.83;D1600;apple_pay;approved
T019161;U0686;2025-02-07 13:17:00;6,6;M076;CZ;192.168.40.237;D1982;paypal;approved
T019162;U0283;2025-01-14 11:55:00;28,23;M083;CZ;192.168.214.29;D1630;bank_transfer;approved
T019163;U1034;2025-04-17 01:20:00;11,64;M011;PL;192.168.30.151;D0140;apple_pay;approved
T019164;U0533;2025-02-02 04:16:00;42,24;M086;RO;192.168.148.113;D1902;apple_pay;approved
T019165;U0941;2025-06-08 14:14:00;25,67;M003;IT;192.168.112.195;D0900;apple_pay;approved
T019166;U0747;2025-04-24 18:09:00;2,4;M085;FR;192.168.251.118;D0390;bank_transfer;approved
T019167;U0905;2025-05-12 20:22:00;15,25;M077;SE;192.168.158.191;D1126;apple_pay;declined
T019168;U0260;2025-02-26 08:50:00;79,07;M013;ES;192.168.130.93;D0151;card;declined
T019169;U0988;2025-03-19 00:28:00;61,65;M110;PL;192.168.120.166;D1454;paypal;declined
T019170;U1079;2025-01-27 18:29:00;28,16;M034;PT;192.168.202.104;D1025;bank_transfer;declined
T019171;U0259;2025-06-13 14:42:00;132,14;M097;RO;192.168.92.227;D1252;google_pay;declined
T019172;U0211;2025-05-30 06:38:00;42;M029;IT;192.168.16.207;D1324;google_pay;approved
T019173;U0635;2025-06-17 23:24:00;56,1;M049;IT;192.168.129.169;D0205;google_pay;approved
T019174;U0640;2025-01-20 19:22:00;1,41;M064;PT;192.168.102.48;D0161;bank_transfer;approved
T019175;U0373;2025-06-12 02:31:00;13,59;M038;RO;192.168.67.48;D1391;bank_transfer;declined
T019176;U0843;2025-03-17 09:20:00;32,16;M120;PL;192.168.187.157;D1626;paypal;approved
T019177;U0192;2025-01-24 05:38:00;208,6;M097;ES;192.168.134.185;D0320;paypal;approved
T019178;U0480;2025-01-30 23:42:00;58,51;M043;PL;192.168.78.53;D0167;paypal;approved
T019179;U0245;2025-05-29 01:22:00;9,9;M114;RO;192.168.210.4;D0841;google_pay;approved
T019180;U0214;2025-01-21 00:51:00;17,84;M090;CZ;192.168.207.186;D0667;paypal;approved
T019181;U0323;2025-04-08 09:18:00;15,4;M033;SE;192.168.184.102;D0441;google_pay;approved
T019182;U0229;2025-06-05 05:24:00;6,43;M034;RO;192.168.60.233;D1753;apple_pay;declined
T019183;U0409;2025-06-03 02:33:00;13,92;M006;PL;192.168.64.35;D1427;card;approved
T019184;U0734;2025-04-30 07:51:00;53,18;M001;SE;192.168.220.11;D1688;google_pay;approved
T019185;U0002;2025-01-24 06:31:00;130,15;M007;GB;192.168.207.98;D0507;card;approved
T019186;U0810;2025-02-07 03:30:00;42,31;M095;IT;192.168.49.92;D0773;paypal;declined
T019187;U0654;2025-03-23 21:49:00;16,23;M077;PT;192.168.173.174;D0927;paypal;approved
T019188;U0564;2025-06-15 21:29:00;10,46;M065;RO;192.168.148.117;D1708;apple_pay;approved
T019189;U0195;2025-01-05 16:26:00;20,18;M074;DE;192.168.7.237;D1144;paypal;approved
T019190;U0332;2025-01-13 13:33:00;68,43;M118;CZ;192.168.11.85;D0118;card;approved
T019191;U0858;2025-05-09 15:50:00;120,69;M075;GB;192.168.80.130;D1874;apple_pay;approved
T019192;U1173;2025-03-15 09:01:00;80,87;M048;DE;192.168.119.215;D0958;paypal;declined
T019193;U1146;2025-04-28 18:31:00;19,65;M069;ES;192.168.196.129;D1419;bank_transfer;approved
T019194;U0604;2025-04-13 06:59:00;11,62;M016;DE;192.168.4.30;D1186;bank_transfer;approved
T019195;U0963;2025-06-19 17:06:00;51,75;M102;NL;192.168.145.217;D0995;apple_pay;approved
T019196;U0064;2025-06-01 08:33:00;33,46;M056;PT;192.168.73.102;D1853;google_pay;approved
T019197;U0589;2025-04-11 13:26:00;19,54;M072;FR;192.168.23.152;D0415;bank_transfer;approved
T019198;U0364;2025-01-23 08:22:00;47,14;M098;CZ;192.168.146.121;D1533;google_pay;approved
T019199;U0303;2025-06-15 16:00:00;22,67;M017;PL;192.168.107.184;D1029;card;approved
T019200;U0341;2025-06-04 18:04:00;20,17;M019;PL;192.168.196.36;D1908;paypal;approved
T019201;U0434;2025-06-01 23:20:00;83,5;M090;ES;192.168.52.174;D1110;paypal;declined
T019202;U0668;2025-06-19 16:06:00;148,37;M106;SE;192.168.173.225;D0528;card;approved
T019203;U0328;2025-06-02 22:52:00;82,52;M034;SE;192.168.208.244;D1062;card;approved
T019204;U0537;2025-03-19 00:50:00;9,2;M077;PL;192.168.151.68;D1200;google_pay;approved
T019205;U0014;2025-03-18 05:08:00;48,99;M115;RO;192.168.169.70;D1201;bank_transfer;approved
T019206;U0631;2025-03-31 08:06:00;96,01;M047;PL;192.168.150.83;D1194;apple_pay;approved
T019207;U0734;2025-05-03 20:09:00;37,91;M003;ES;192.168.65.190;D1673;paypal;declined
T019208;U0469;2025-06-21 16:44:00;2,47;M001;ES;192.168.39.147;D0783;google_pay;approved
T019209;U0943;2025-04-09 17:03:00;37,09;M082;SE;192.168.86.152;D0742;google_pay;approved
T019210;U0720;2025-04-23 13:53:00;2,69;M058;NL;192.168.81.244;D1653;card;approved
T019211;U0637;2025-05-21 07:22:00;72,21;M041;ES;192.168.247.181;D0163;paypal;declined
T019212;U0520;2025-05-26 18:14:00;149,98;M025;GB;192.168.53.43;D1857;card;approved
T019213;U0308;2025-03-06 06:32:00;35,93;M119;ES;192.168.156.183;D1184;paypal;declined
T019214;U0326;2025-01-11 23:18:00;38,6;M013;DE;192.168.72.183;D0641;card;approved
T019215;U0170;2025-02-17 22:39:00;18,18;M108;RO;192.168.68.66;D0479;google_pay;approved
T019216;U1012;2025-06-24 15:50:00;6,65;M092;NL;192.168.13.249;D0142;card;approved
T019217;U1089;2025-03-03 12:56:00;18,12;M055;GB;192.168.91.98;D0282;bank_transfer;approved
T019218;U0920;2025-03-01 06:30:00;26,47;M053;PL;192.168.88.176;D1539;paypal;declined
T019219;U0873;2025-03-18 18:29:00;2,6;M094;SE;192.168.113.106;D1746;google_pay;approved
T019220;U0049;2025-01-26 06:48:00;15,95;M009;SE;192.168.107.79;D1645;apple_pay;approved
T019221;U0926;2025-01-30 11:41:00;1,99;M045;ES;192.168.62.90;D0152;card;declined
T019222;U0080;2025-04-21 05:38:00;18,82;M047;FR;192.168.50.51;D0185;paypal;approved
T019223;U0315;2025-05-08 18:09:00;13,71;M075;CZ;192.168.82.252;D0334;paypal;approved
T019224;U0589;2025-02-17 07:41:00;97,14;M077;PL;192.168.19.225;D1885;card;approved
T019225;U1192;2025-06-19 12:45:00;96,49;M104;SE;192.168.188.46;D0032;paypal;approved
T019226;U0382;2025-05-16 17:11:00;12,72;M105;CZ;192.168.96.204;D1794;google_pay;declined
T019227;U0883;2025-01-10 04:25:00;28,51;M102;SE;192.168.120.104;D0827;paypal;approved
T019228;U0383;2025-01-30 03:16:00;52,39;M116;RO;192.168.128.143;D1244;google_pay;declined
T019229;U0734;2025-04-21 11:06:00;3,19;M112;PL;192.168.117.233;D0944;card;approved
T019230;U0340;2025-05-24 03:44:00;12,25;M030;DE;192.168.31.112;D1243;apple_pay;approved
T019231;U0698;2025-04-07 12:51:00;155,79;M063;SE;192.168.145.243;D0394;apple_pay;approved
T019232;U0889;2025-01-03 20:40:00;146,12;M051;RO;192.168.31.181;D0759;apple_pay;approved
T019233;U0693;2025-03-01 03:26:00;6,38;M120;IT;192.168.155.212;D1236;paypal;approved
T019234;U0421;2025-03-21 11:42:00;108,48;M050;PL;192.168.2.10;D0965;bank_transfer;approved
T019235;U0493;2025-06-08 12:48:00;163,1;M036;FR;192.168.15.87;D0795;bank_transfer;approved
T019236;U0037;2025-02-13 08:39:00;5,84;M032;CZ;192.168.5.175;D0026;card;approved
T019237;U0083;2025-03-24 02:18:00;42,2;M105;DE;192.168.239.228;D0574;google_pay;approved
T019238;U1009;2025-02-22 01:43:00;20,24;M116;PT;192.168.77.127;D1657;apple_pay;approved
T019239;U0401;2025-01-28 09:04:00;22,48;M067;PT;192.168.169.205;D1513;paypal;approved
T019240;U0579;2025-02-27 17:35:00;33,48;M099;RO;192.168.189.91;D0293;card;approved
T019241;U1169;2025-04-25 00:29:00;45,98;M102;PL;192.168.75.128;D1560;bank_transfer;approved
T019242;U1032;2025-01-11 20:35:00;149,65;M098;SE;192.168.161.202;D0370;google_pay;approved
T019243;U0158;2025-02-13 12:41:00;2,32;M059;PL;192.168.103.147;D1485;paypal;approved
T019244;U0153;2025-05-12 06:12:00;30,93;M092;GB;192.168.133.244;D0119;bank_transfer;declined
T019245;U0984;2025-01-31 06:08:00;11,91;M098;GB;192.168.251.11;D1390;apple_pay;approved
T019246;U0688;2025-02-14 16:31:00;7,28;M106;CZ;192.168.44.13;D0210;paypal;approved
T019247;U0955;2025-04-29 07:09:00;24,36;M066;ES;192.168.72.32;D1856;google_pay;approved
T019248;U0905;2025-02-25 12:34:00;13,95;M002;CZ;192.168.187.57;D1293;google_pay;declined
T019249;U0025;2025-06-14 16:18:00;63,3;M052;IT;192.168.124.147;D1241;google_pay;approved
T019250;U0034;2025-05-25 16:12:00;91,29;M054;ES;192.168.35.59;D1594;card;approved
T019251;U0709;2025-02-28 17:00:00;71,02;M115;PL;192.168.76.84;D1014;apple_pay;approved
T019252;U0662;2025-06-08 08:32:00;71,88;M038;FR;192.168.11.38;D1374;card;approved
T019253;U0082;2025-05-04 04:14:00;186,66;M069;SE;192.168.120.173;D1820;bank_transfer;approved
T019254;U0688;2025-06-28 20:20:00;14,46;M036;GB;192.168.10.75;D1955;google_pay;approved
T019255;U0465;2025-03-31 06:12:00;58,34;M063;PL;192.168.20.80;D0183;paypal;declined
T019256;U0892;2025-06-02 06:14:00;27,71;M107;IT;192.168.171.115;D0856;apple_pay;approved
T019257;U1162;2025-04-30 03:50:00;68,04;M089;NL;192.168.146.119;D1510;google_pay;approved
T019258;U0539;2025-02-26 03:40:00;47,03;M108;DE;192.168.86.152;D0394;card;declined
T019259;U0502;2025-05-24 17:04:00;14,35;M008;IT;192.168.76.156;D0119;paypal;approved
T019260;U0863;2025-06-20 04:05:00;7,25;M075;DE;192.168.208.125;D1872;paypal;declined
T019261;U1140;2025-01-14 07:05:00;7,19;M109;FR;192.168.114.133;D1595;paypal;approved
T019262;U0037;2025-03-18 03:14:00;4,36;M067;NL;192.168.254.197;D1561;google_pay;approved
T019263;U0151;2025-05-14 21:42:00;3,37;M039;FR;192.168.175.45;D0640;bank_transfer;approved
T019264;U0333;2025-04-16 20:15:00;69,36;M093;FR;192.168.40.131;D0077;bank_transfer;approved
T019265;U0332;2025-01-13 15:39:00;17,16;M070;RO;192.168.219.147;D0656;card;approved
T019266;U0458;2025-01-18 03:20:00;47,38;M103;IT;192.168.10.221;D0798;bank_transfer;approved
T019267;U1109;2025-04-17 04:24:00;8,58;M034;NL;192.168.67.246;D1383;paypal;approved
T019268;U0205;2025-05-23 22:19:00;5,3;M087;RO;192.168.76.133;D1482;paypal;approved
T019269;U0890;2025-05-27 08:56:00;18,1;M018;GB;192.168.40.109;D1316;apple_pay;declined
T019270;U1052;2025-01-07 23:16:00;93,35;M076;DE;192.168.107.64;D1138;apple_pay;approved
T019271;U0583;2025-04-25 09:59:00;22,63;M021;PL;192.168.123.231;D1678;apple_pay;approved
T019272;U1093;2025-02-03 20:27:00;35,15;M082;CZ;192.168.156.125;D0970;apple_pay;approved
T019273;U0908;2025-01-06 12:11:00;27,31;M101;RO;192.168.95.4;D1704;bank_transfer;approved
T019274;U0832;2025-05-29 15:31:00;11,11;M011;PL;192.168.157.62;D0414;card;declined
T019275;U0978;2025-01-12 00:58:00;6,11;M031;GB;192.168.34.4;D1094;google_pay;approved
T019276;U1179;2025-02-04 00:35:00;6,29;M108;SE;192.168.230.177;D1840;paypal;approved
T019277;U0686;2025-05-13 01:35:00;60,02;M115;FR;192.168.18.143;D1550;card;approved
T019278;U0777;2025-05-26 06:46:00;117,07;M096;PL;192.168.216.208;D1987;google_pay;approved
T019279;U1056;2025-03-21 18:11:00;48,28;M044;NL;192.168.205.72;D1912;paypal;declined
T019280;U1001;2025-01-03 17:10:00;15,33;M003;FR;192.168.144.98;D0667;card;approved
T019281;U0188;2025-02-25 14:28:00;36,79;M024;GB;192.168.140.50;D1885;card;approved
T019282;U0762;2025-05-17 21:43:00;50,48;M005;GB;192.168.198.126;D1489;paypal;approved
T019283;U1031;2025-01-21 02:27:00;33,53;M117;CZ;192.168.54.35;D1701;bank_transfer;approved
T019284;U0929;2025-05-21 01:03:00;13,53;M031;DE;192.168.119.234;D1433;bank_transfer;approved
T019285;U0084;2025-06-16 07:29:00;17,66;M075;FR;192.168.219.35;D0923;paypal;approved
T019286;U0945;2025-05-20 08:05:00;10,75;M105;SE;192.168.160.49;D1203;apple_pay;approved
T019287;U0629;2025-06-24 22:53:00;126,86;M070;IT;192.168.247.194;D1585;google_pay;approved
T019288;U0272;2025-03-06 08:16:00;8,48;M081;CZ;192.168.137.17;D0651;paypal;declined
T019289;U0012;2025-04-11 11:29:00;18,52;M037;CZ;192.168.122.83;D1321;paypal;approved
T019290;U0303;2025-06-11 12:25:00;38,03;M007;GB;192.168.85.178;D0723;google_pay;approved
T019291;U0256;2025-05-08 20:15:00;1,42;M079;FR;192.168.162.34;D0034;paypal;approved
T019292;U0469;2025-01-17 21:12:00;106,71;M055;SE;192.168.93.197;D1659;bank_transfer;approved
T019293;U0327;2025-05-02 20:20:00;14,58;M102;CZ;192.168.16.70;D0979;bank_transfer;approved
T019294;U0963;2025-05-01 06:31:00;4,39;M033;GB;192.168.212.103;D1670;card;declined
T019295;U0214;2025-02-02 22:48:00;29,81;M069;NL;192.168.228.228;D0935;apple_pay;approved
T019296;U0106;2025-04-01 02:35:00;40,03;M069;GB;192.168.221.105;D0655;google_pay;approved
T019297;U0877;2025-04-04 22:33:00;62,27;M010;ES;192.168.24.5;D0120;apple_pay;approved
T019298;U0512;2025-06-05 18:54:00;53,36;M019;PT;192.168.125.23;D0778;apple_pay;approved
T019299;U0025;2025-01-20 14:53:00;43,79;M060;PL;192.168.227.203;D0465;apple_pay;approved
T019300;U0030;2025-06-17 01:03:00;31,97;M118;NL;192.168.41.121;D1047;card;declined
T019301;U0627;2025-05-10 14:28:00;45,68;M045;FR;192.168.71.186;D1590;card;approved
T019302;U0342;2025-06-23 06:03:00;40,01;M105;PL;192.168.123.112;D0059;bank_transfer;approved
T019303;U0895;2025-05-22 10:24:00;8,9;M059;SE;192.168.232.24;D0287;paypal;approved
T019304;U0203;2025-06-07 13:11:00;37,2;M045;CZ;192.168.181.197;D1686;card;declined
T019305;U0793;2025-05-10 13:08:00;31,46;M044;PT;192.168.210.226;D0542;apple_pay;approved
T019306;U0315;2025-04-08 13:51:00;66,85;M108;IT;192.168.129.186;D1924;paypal;declined
T019307;U1199;2025-03-14 14:07:00;3,74;M095;RO;192.168.4.4;D1820;google_pay;approved
T019308;U1140;2025-06-27 01:16:00;15,54;M088;IT;192.168.171.1;D1199;paypal;approved
T019309;U0030;2025-04-25 11:36:00;13,25;M060;RO;192.168.214.248;D0188;card;approved
T019310;U0122;2025-01-19 22:43:00;11,22;M011;ES;192.168.55.116;D1377;bank_transfer;approved
T019311;U0627;2025-06-18 12:56:00;20,01;M104;PL;192.168.78.49;D1918;paypal;approved
T019312;U0008;2025-05-07 06:05:00;127,57;M024;NL;192.168.191.107;D0481;card;approved
T019313;U0969;2025-05-28 17:52:00;70,5;M012;CZ;192.168.61.223;D0824;paypal;approved
T019314;U0577;2025-05-11 02:33:00;57,29;M087;SE;192.168.2.135;D0274;apple_pay;approved
T019315;U0420;2025-01-14 23:08:00;64,69;M084;ES;192.168.117.151;D0947;google_pay;approved
T019316;U0110;2025-04-20 17:57:00;7,77;M100;PT;192.168.50.214;D1894;google_pay;approved
T019317;U0162;2025-06-16 15:24:00;17,59;M088;SE;192.168.44.171;D1049;google_pay;declined
T019318;U0945;2025-06-28 17:07:00;42,8;M069;FR;192.168.201.136;D1409;apple_pay;approved
T019319;U0924;2025-05-24 10:39:00;13,69;M007;IT;192.168.198.169;D1004;paypal;approved
T019320;U1152;2025-02-03 06:26:00;52,8;M018;PT;192.168.201.38;D1888;bank_transfer;approved
T019321;U0211;2025-03-24 17:02:00;11,95;M049;GB;192.168.154.225;D1591;card;approved
T019322;U0082;2025-03-29 04:38:00;59,68;M059;DE;192.168.228.95;D1299;apple_pay;approved
T019323;U0116;2025-01-06 19:45:00;4,62;M108;PL;192.168.50.243;D0935;paypal;approved
T019324;U0876;2025-01-06 00:30:00;12,05;M079;NL;192.168.122.80;D1651;paypal;approved
T019325;U1014;2025-02-12 14:05:00;75,13;M067;GB;192.168.0.209;D1264;card;approved
T019326;U0439;2025-06-29 11:09:00;13,31;M116;IT;192.168.206.242;D0473;apple_pay;declined
T019327;U0142;2025-04-21 09:09:00;29,95;M031;IT;192.168.235.114;D0404;paypal;approved
T019328;U1040;2025-02-18 14:36:00;73,74;M097;GB;192.168.45.34;D0970;google_pay;approved
